Saved path: toy_store, hardware_store, bike_shop, bakery, barber_shop, pharmacy, music_store, bank, pizzeria, bookstore, cafe, dentist, grocery_store, tech_shop, noodle_house : 42890
Saved path: toy_store, noodle_house, tech_shop, grocery_store, dentist, bookstore, pizzeria, bank, music_store, pharmacy, pet_store, bakery, salon, jewelry_store, barber_shop : 48289
Saved path: gym, hardware_store, jewelry_store, barber_shop, bakery, bike_shop, salon, party_store, pharmacy, gelateria, music_store, dentist, grocery_store, clothing_store, toy_store : 43133
Saved path: salon, jewelry_store, hardware_store, toy_store, noodle_house, tech_shop, cafe, burger_joint, gym, pizzeria, craft_shop, music_store, gelateria, pharmacy, bakery : 34472
Saved path: bakery, party_store, pharmacy, music_store, florist, craft_shop, pizzeria, bookstore, grocery_store, clothing_store, toy_store, noodle_house, burger_joint, gym, pet_store : 42101
Saved path: bookstore, grocery_store, toy_store, noodle_house, burger_joint, hardware_store, pet_store, bike_shop, salon, party_store, gelateria, music_store, florist, craft_shop, pizzeria : 42985
Saved path: gym, hardware_store, burger_joint, cafe, clothing_store, tech_shop, noodle_house, toy_store, barber_shop, jewelry_store, salon, bike_shop, bakery, music_store, bank : 39028
Saved path: party_store, salon, jewelry_store, hardware_store, gym, burger_joint, tech_shop, noodle_house, toy_store, clothing_store, grocery_store, bookstore, pizzeria, florist, gelateria : 32770
Saved path: gym, hardware_store, bike_shop, pet_store, bakery, barber_shop, pharmacy, music_store, bank, pizzeria, bookstore, cafe, dentist, noodle_house, toy_store : 53934
Saved path: pet_store, party_store, pharmacy, music_store, florist, bank, craft_shop, gym, hardware_store, burger_joint, cafe, clothing_store, toy_store, barber_shop, bakery : 45726
Saved path: tech_shop, noodle_house, toy_store, hardware_store, barber_shop, bakery, bike_shop, salon, music_store, florist, craft_shop, pizzeria, cafe, grocery_store, clothing_store : 38256
Saved path: pet_store, bakery, jewelry_store, barber_shop, toy_store, noodle_house, tech_shop, clothing_store, grocery_store, cafe, bookstore, pizzeria, florist, gym, hardware_store : 39295
Saved path: jewelry_store, barber_shop, toy_store, noodle_house, tech_shop, clothing_store, grocery_store, cafe, burger_joint, bank, music_store, party_store, bakery, bike_shop, salon : 36384
Saved path: gym, hardware_store, burger_joint, cafe, grocery_store, clothing_store, tech_shop, noodle_house, toy_store, barber_shop, bakery, bike_shop, pharmacy, florist, bank : 36385
Saved path: grocery_store, clothing_store, toy_store, barber_shop, bakery, party_store, music_store, bank, pizzeria, gym, hardware_store, burger_joint, bookstore, cafe, dentist : 42389
Saved path: pizzeria, bank, gelateria, music_store, bike_shop, pet_store, bakery, jewelry_store, barber_shop, toy_store, clothing_store, dentist, bookstore, burger_joint, gym : 54215
Saved path: pharmacy, music_store, gelateria, pizzeria, dentist, cafe, burger_joint, tech_shop, clothing_store, toy_store, gym, hardware_store, pet_store, bike_shop, party_store : 49893
Saved path: noodle_house, tech_shop, clothing_store, cafe, bookstore, florist, music_store, gelateria, pharmacy, barber_shop, bakery, salon, hardware_store, gym, toy_store : 38236
Saved path: toy_store, tech_shop, grocery_store, bookstore, burger_joint, hardware_store, gym, craft_shop, bank, gelateria, pharmacy, party_store, bakery, pet_store, barber_shop : 45998
Saved path: craft_shop, pizzeria, gym, toy_store, tech_shop, grocery_store, cafe, burger_joint, hardware_store, jewelry_store, bike_shop, bakery, party_store, gelateria, florist : 35932
Saved path: burger_joint, cafe, dentist, craft_shop, pizzeria, bank, florist, gelateria, pharmacy, salon, bakery, pet_store, barber_shop, toy_store, tech_shop : 44699
Saved path: bookstore, cafe, dentist, craft_shop, florist, gelateria, pharmacy, party_store, bike_shop, salon, hardware_store, toy_store, noodle_house, tech_shop, burger_joint : 34308
Saved path: pizzeria, craft_shop, gelateria, party_store, salon, bike_shop, bakery, jewelry_store, barber_shop, toy_store, noodle_house, tech_shop, clothing_store, cafe, bookstore : 33859
Saved path: dentist, cafe, grocery_store, toy_store, hardware_store, pet_store, bakery, salon, barber_shop, party_store, gelateria, music_store, florist, pizzeria, craft_shop : 49879
Saved path: toy_store, noodle_house, burger_joint, gym, hardware_store, pet_store, bakery, salon, pharmacy, bank, pizzeria, bookstore, cafe, dentist, grocery_store : 45838
Saved path: florist, craft_shop, pizzeria, bookstore, grocery_store, clothing_store, noodle_house, toy_store, gym, hardware_store, jewelry_store, bike_shop, party_store, pharmacy, music_store : 37552
Saved path: craft_shop, pizzeria, bookstore, hardware_store, party_store, salon, bike_shop, pet_store, bakery, barber_shop, toy_store, clothing_store, tech_shop, cafe, dentist : 45706
Saved path: hardware_store, jewelry_store, pet_store, bakery, party_store, pharmacy, gelateria, florist, bank, craft_shop, pizzeria, cafe, grocery_store, toy_store, gym : 42151
Saved path: salon, bike_shop, bakery, barber_shop, toy_store, clothing_store, burger_joint, cafe, dentist, craft_shop, bank, florist, gelateria, pharmacy, party_store : 37566
Saved path: bakery, salon, jewelry_store, barber_shop, toy_store, noodle_house, tech_shop, grocery_store, cafe, burger_joint, bookstore, bank, gym, party_store, pet_store : 41389
Saved path: bakery, jewelry_store, hardware_store, gym, toy_store, tech_shop, clothing_store, dentist, cafe, bookstore, pizzeria, bank, florist, music_store, salon : 39834
Saved path: party_store, pharmacy, toy_store, clothing_store, tech_shop, burger_joint, cafe, dentist, craft_shop, gym, hardware_store, jewelry_store, bakery, pet_store, bike_shop : 48130
Saved path: gelateria, pharmacy, party_store, salon, bakery, jewelry_store, barber_shop, toy_store, burger_joint, bookstore, grocery_store, dentist, craft_shop, bank, music_store : 38778
Saved path: tech_shop, noodle_house, toy_store, hardware_store, jewelry_store, bike_shop, pet_store, pharmacy, gelateria, florist, pizzeria, craft_shop, dentist, cafe, burger_joint : 45801
Saved path: salon, bakery, gym, toy_store, noodle_house, tech_shop, burger_joint, cafe, bookstore, pizzeria, bank, florist, music_store, gelateria, party_store : 30577
Saved path: bank, music_store, bike_shop, pet_store, bakery, jewelry_store, hardware_store, gym, toy_store, noodle_house, tech_shop, grocery_store, dentist, cafe, bookstore : 51825
