Saved path: tech_shop, toy_store, barber_shop, jewelry_store, salon, bakery, pet_store, gelateria, music_store, party_store, hardware_store, gym, bookstore, dentist, grocery_store : 53812
Saved path: bike_shop, salon, pharmacy, music_store, florist, bank, pizzeria, dentist, cafe, grocery_store, clothing_store, toy_store, gym, bakery, pet_store : 46551
Saved path: noodle_house, hardware_store, gym, pizzeria, bank, florist, gelateria, party_store, salon, pet_store, bakery, jewelry_store, barber_shop, toy_store, clothing_store : 44525
Saved path: pharmacy, gelateria, music_store, florist, craft_shop, dentist, cafe, bookstore, burger_joint, toy_store, hardware_store, salon, bike_shop, pet_store, bakery : 45693
Saved path: bakery, barber_shop, noodle_house, clothing_store, grocery_store, bookstore, burger_joint, hardware_store, gym, craft_shop, bank, gelateria, pharmacy, bike_shop, pet_store : 47484
Saved path: cafe, dentist, craft_shop, pizzeria, bank, florist, gelateria, pharmacy, bike_shop, bakery, burger_joint, tech_shop, noodle_house, toy_store, clothing_store : 34761
Saved path: bookstore, burger_joint, cafe, dentist, grocery_store, clothing_store, toy_store, gym, salon, party_store, pharmacy, gelateria, music_store, craft_shop, pizzeria : 37072
Saved path: cafe, bookstore, noodle_house, toy_store, barber_shop, jewelry_store, bakery, salon, party_store, gelateria, music_store, florist, bank, gym, burger_joint : 34992
Saved path: party_store, salon, bike_shop, bakery, jewelry_store, gym, toy_store, noodle_house, tech_shop, burger_joint, bookstore, pizzeria, bank, florist, music_store : 34769
Saved path: salon, bike_shop, pet_store, jewelry_store, burger_joint, tech_shop, noodle_house, toy_store, clothing_store, dentist, cafe, bookstore, florist, music_store, pharmacy : 49515
Saved path: salon, jewelry_store, toy_store, noodle_house, tech_shop, clothing_store, cafe, gym, craft_shop, bank, florist, music_store, pharmacy, bakery, pet_store : 44509
Saved path: noodle_house, tech_shop, clothing_store, grocery_store, cafe, bookstore, craft_shop, florist, party_store, bike_shop, pet_store, bakery, jewelry_store, barber_shop, toy_store : 42403
Saved path: gym, craft_shop, florist, music_store, gelateria, pharmacy, bike_shop, pet_store, hardware_store, toy_store, noodle_house, tech_shop, clothing_store, cafe, burger_joint : 44766
Saved path: craft_shop, music_store, gelateria, barber_shop, bakery, bike_shop, salon, hardware_store, toy_store, clothing_store, tech_shop, burger_joint, bookstore, cafe, dentist : 44292
Saved path: bike_shop, pet_store, bakery, noodle_house, tech_shop, grocery_store, clothing_store, toy_store, gym, pizzeria, florist, gelateria, pharmacy, party_store, jewelry_store : 43840
Saved path: party_store, gelateria, music_store, florist, bank, craft_shop, dentist, grocery_store, toy_store, noodle_house, tech_shop, burger_joint, gym, bakery, salon : 35705
Saved path: noodle_house, toy_store, barber_shop, pet_store, bakery, salon, pharmacy, gelateria, music_store, florist, gym, pizzeria, bookstore, grocery_store, clothing_store : 47411
Saved path: salon, bike_shop, bakery, hardware_store, burger_joint, tech_shop, clothing_store, toy_store, gym, pizzeria, craft_shop, florist, music_store, gelateria, party_store : 35043
Saved path: jewelry_store, hardware_store, gym, toy_store, noodle_house, clothing_store, grocery_store, cafe, bookstore, craft_shop, florist, music_store, gelateria, pharmacy, pet_store : 45699
Saved path: tech_shop, clothing_store, bookstore, burger_joint, gym, florist, pharmacy, party_store, bike_shop, pet_store, bakery, jewelry_store, barber_shop, toy_store, noodle_house : 45381
Saved path: toy_store, noodle_house, tech_shop, clothing_store, grocery_store, cafe, dentist, bank, florist, pizzeria, bookstore, bakery, salon, jewelry_store, barber_shop : 33553
Saved path: party_store, pharmacy, gelateria, music_store, bakery, barber_shop, toy_store, noodle_house, tech_shop, clothing_store, grocery_store, cafe, bookstore, burger_joint, hardware_store : 35047
Saved path: hardware_store, bike_shop, pet_store, bakery, barber_shop, music_store, florist, bank, pizzeria, craft_shop, dentist, cafe, grocery_store, toy_store, burger_joint : 51978
Saved path: tech_shop, burger_joint, hardware_store, jewelry_store, barber_shop, bakery, pet_store, bike_shop, music_store, florist, bank, craft_shop, cafe, grocery_store, toy_store : 48157
Saved path: party_store, pharmacy, music_store, florist, pizzeria, dentist, grocery_store, clothing_store, toy_store, burger_joint, jewelry_store, salon, bike_shop, pet_store, bakery : 47578
Saved path: burger_joint, gym, pizzeria, florist, music_store, gelateria, bakery, salon, jewelry_store, barber_shop, toy_store, noodle_house, clothing_store, dentist, cafe : 41456
Saved path: grocery_store, toy_store, noodle_house, burger_joint, pet_store, bakery, salon, party_store, pharmacy, gelateria, music_store, bank, pizzeria, bookstore, cafe : 40197
Saved path: burger_joint, gym, pizzeria, bank, florist, gelateria, pharmacy, bakery, pet_store, barber_shop, toy_store, clothing_store, grocery_store, dentist, cafe : 48144
Saved path: gym, hardware_store, burger_joint, bookstore, dentist, grocery_store, noodle_house, toy_store, barber_shop, bakery, bike_shop, salon, party_store, music_store, florist : 45717
Saved path: jewelry_store, hardware_store, toy_store, clothing_store, dentist, bookstore, bank, florist, music_store, party_store, salon, bike_shop, pet_store, bakery, barber_shop : 51327
Saved path: pharmacy, bike_shop, pet_store, bakery, barber_shop, toy_store, noodle_house, tech_shop, grocery_store, cafe, hardware_store, gym, craft_shop, music_store, gelateria : 49241
Saved path: tech_shop, toy_store, barber_shop, jewelry_store, salon, bike_shop, pet_store, bakery, party_store, gelateria, pizzeria, gym, cafe, grocery_store, clothing_store : 45517
Saved path: noodle_house, toy_store, clothing_store, grocery_store, pizzeria, bank, pharmacy, bakery, pet_store, bike_shop, salon, jewelry_store, hardware_store, burger_joint, tech_shop : 42164
Saved path: salon, bakery, hardware_store, gym, toy_store, noodle_house, burger_joint, cafe, bookstore, craft_shop, bank, florist, gelateria, pharmacy, party_store : 28963
Saved path: bike_shop, hardware_store, gym, toy_store, tech_shop, clothing_store, grocery_store, dentist, pizzeria, music_store, gelateria, party_store, barber_shop, bakery, pet_store : 54384
