Saved path: burger_joint, gym, bank, florist, music_store, gelateria, pharmacy, bakery, pet_store, hardware_store, toy_store, clothing_store, dentist, cafe, bookstore : 48119
Saved path: noodle_house, toy_store, barber_shop, jewelry_store, bakery, pet_store, bike_shop, gelateria, florist, pizzeria, gym, burger_joint, bookstore, dentist, clothing_store : 52477
Saved path: toy_store, noodle_house, tech_shop, clothing_store, bookstore, cafe, dentist, craft_shop, florist, music_store, gelateria, bike_shop, salon, jewelry_store, gym : 43035
Saved path: bike_shop, pharmacy, party_store, burger_joint, toy_store, clothing_store, grocery_store, cafe, dentist, pizzeria, gym, hardware_store, jewelry_store, bakery, pet_store : 48774
Saved path: burger_joint, hardware_store, pet_store, bakery, party_store, pharmacy, bank, craft_shop, pizzeria, bookstore, cafe, grocery_store, toy_store, noodle_house, tech_shop : 38037
Saved path: noodle_house, toy_store, gym, florist, gelateria, pharmacy, bakery, pet_store, bike_shop, jewelry_store, hardware_store, burger_joint, cafe, grocery_store, clothing_store : 44003
Saved path: craft_shop, bank, gelateria, party_store, salon, bike_shop, pet_store, bakery, burger_joint, tech_shop, noodle_house, toy_store, clothing_store, grocery_store, pizzeria : 39868
Saved path: bank, craft_shop, pizzeria, bookstore, cafe, dentist, clothing_store, toy_store, barber_shop, jewelry_store, pet_store, bakery, party_store, pharmacy, music_store : 47449
Saved path: salon, pharmacy, music_store, florist, craft_shop, pizzeria, bookstore, grocery_store, clothing_store, toy_store, noodle_house, burger_joint, hardware_store, pet_store, bike_shop : 42232
Saved path: gelateria, pharmacy, bakery, barber_shop, jewelry_store, hardware_store, toy_store, noodle_house, tech_shop, bookstore, grocery_store, dentist, craft_shop, florist, music_store : 40566
Saved path: gelateria, pharmacy, bakery, pet_store, bike_shop, salon, jewelry_store, gym, toy_store, noodle_house, tech_shop, dentist, bookstore, pizzeria, music_store : 50840
Saved path: bank, pizzeria, bookstore, burger_joint, noodle_house, toy_store, hardware_store, jewelry_store, barber_shop, pet_store, bakery, salon, party_store, pharmacy, gelateria : 41625
Saved path: florist, pizzeria, bookstore, tech_shop, clothing_store, toy_store, barber_shop, bakery, pet_store, bike_shop, salon, burger_joint, cafe, dentist, craft_shop : 45616
Saved path: clothing_store, grocery_store, cafe, burger_joint, dentist, craft_shop, pizzeria, gelateria, pharmacy, party_store, bakery, bike_shop, jewelry_store, barber_shop, toy_store : 38680
Saved path: florist, craft_shop, pizzeria, bookstore, cafe, grocery_store, clothing_store, toy_store, tech_shop, burger_joint, gym, pet_store, pharmacy, gelateria, music_store : 43024
Saved path: toy_store, barber_shop, jewelry_store, salon, bakery, party_store, pharmacy, gelateria, florist, gym, bookstore, cafe, clothing_store, tech_shop, noodle_house : 34010
Saved path: tech_shop, grocery_store, bookstore, pizzeria, craft_shop, gelateria, pharmacy, salon, bike_shop, pet_store, bakery, barber_shop, jewelry_store, hardware_store, toy_store : 45093
Saved path: bakery, pet_store, bike_shop, pharmacy, music_store, florist, craft_shop, pizzeria, gym, burger_joint, dentist, grocery_store, noodle_house, toy_store, barber_shop : 53369
Saved path: jewelry_store, bakery, party_store, pharmacy, music_store, florist, bank, gym, hardware_store, burger_joint, cafe, tech_shop, clothing_store, toy_store, barber_shop : 35388
Saved path: clothing_store, grocery_store, cafe, bookstore, bank, florist, gelateria, barber_shop, jewelry_store, bakery, pet_store, hardware_store, toy_store, noodle_house, tech_shop : 43190
Saved path: barber_shop, jewelry_store, hardware_store, toy_store, noodle_house, bookstore, pizzeria, bank, florist, music_store, pharmacy, party_store, bike_shop, pet_store, bakery : 44517
Saved path: burger_joint, tech_shop, toy_store, clothing_store, dentist, bookstore, pizzeria, craft_shop, florist, music_store, gelateria, bakery, salon, jewelry_store, hardware_store : 39307
Saved path: barber_shop, jewelry_store, bakery, party_store, pharmacy, gelateria, pizzeria, gym, burger_joint, bookstore, dentist, grocery_store, clothing_store, tech_shop, toy_store : 39909
Saved path: dentist, grocery_store, toy_store, tech_shop, burger_joint, gym, jewelry_store, bike_shop, pet_store, bakery, party_store, music_store, gelateria, pizzeria, bookstore : 52706
Saved path: bakery, salon, jewelry_store, pharmacy, gelateria, music_store, florist, craft_shop, gym, noodle_house, tech_shop, grocery_store, toy_store, hardware_store, pet_store : 45566
Saved path: music_store, gelateria, party_store, salon, pet_store, bakery, barber_shop, toy_store, tech_shop, clothing_store, dentist, burger_joint, gym, pizzeria, florist : 52346
Saved path: gelateria, pharmacy, party_store, bakery, barber_shop, hardware_store, gym, toy_store, clothing_store, grocery_store, dentist, cafe, bookstore, pizzeria, bank : 39387
Saved path: gym, hardware_store, bakery, bike_shop, party_store, pharmacy, music_store, florist, bank, bookstore, dentist, clothing_store, tech_shop, noodle_house, toy_store : 40142
Saved path: toy_store, noodle_house, tech_shop, cafe, dentist, craft_shop, pizzeria, bank, gelateria, party_store, salon, bakery, pet_store, barber_shop, hardware_store : 46651
Saved path: salon, bakery, barber_shop, jewelry_store, hardware_store, toy_store, noodle_house, tech_shop, burger_joint, cafe, pizzeria, bank, gelateria, pharmacy, party_store : 31899
Saved path: grocery_store, clothing_store, noodle_house, jewelry_store, bike_shop, bakery, party_store, pharmacy, gelateria, music_store, florist, bank, craft_shop, gym, cafe : 36186
Saved path: salon, bakery, barber_shop, toy_store, noodle_house, tech_shop, grocery_store, dentist, burger_joint, bookstore, pizzeria, bank, florist, pharmacy, party_store : 36066
Saved path: pizzeria, bookstore, cafe, grocery_store, clothing_store, noodle_house, toy_store, gym, hardware_store, salon, bike_shop, bakery, music_store, florist, bank : 34262
Saved path: toy_store, grocery_store, dentist, bank, pharmacy, party_store, salon, bakery, pet_store, jewelry_store, hardware_store, gym, burger_joint, tech_shop, noodle_house : 46678
Saved path: pet_store, bike_shop, salon, jewelry_store, hardware_store, gym, toy_store, clothing_store, tech_shop, bookstore, dentist, florist, music_store, party_store, bakery : 51715
Saved path: jewelry_store, barber_shop, toy_store, clothing_store, tech_shop, noodle_house, burger_joint, hardware_store, gym, craft_shop, florist, party_store, salon, bike_shop, bakery : 36274
