Saved path: bike_shop, pet_store, bakery, music_store, bank, craft_shop, gym, hardware_store, burger_joint, cafe, dentist, clothing_store, toy_store, barber_shop, jewelry_store : 53204
Saved path: toy_store, tech_shop, clothing_store, grocery_store, cafe, bookstore, pizzeria, craft_shop, music_store, gelateria, pharmacy, bike_shop, bakery, hardware_store, gym : 35691
Saved path: bike_shop, pet_store, bakery, pharmacy, gelateria, florist, pizzeria, dentist, cafe, grocery_store, toy_store, tech_shop, burger_joint, jewelry_store, salon : 46612
Saved path: bike_shop, salon, pharmacy, gelateria, bookstore, cafe, clothing_store, toy_store, noodle_house, burger_joint, gym, hardware_store, jewelry_store, bakery, pet_store : 45184
Saved path: clothing_store, grocery_store, bookstore, florist, music_store, pharmacy, bakery, bike_shop, jewelry_store, hardware_store, gym, burger_joint, tech_shop, noodle_house, toy_store : 38147
Saved path: burger_joint, noodle_house, toy_store, clothing_store, grocery_store, dentist, craft_shop, pizzeria, music_store, pharmacy, bike_shop, pet_store, bakery, jewelry_store, gym : 50420
Saved path: bank, florist, music_store, bike_shop, pet_store, bakery, jewelry_store, hardware_store, toy_store, clothing_store, grocery_store, dentist, cafe, bookstore, pizzeria : 48327
Saved path: gelateria, music_store, party_store, bike_shop, pet_store, bakery, barber_shop, toy_store, noodle_house, tech_shop, grocery_store, dentist, bookstore, burger_joint, gym : 54151
Saved path: bike_shop, bakery, barber_shop, jewelry_store, hardware_store, toy_store, cafe, bookstore, craft_shop, bank, florist, music_store, gelateria, pharmacy, party_store : 36993
Saved path: grocery_store, clothing_store, toy_store, barber_shop, jewelry_store, salon, bike_shop, pet_store, bakery, party_store, pharmacy, bank, pizzeria, gym, noodle_house : 44424
Saved path: clothing_store, toy_store, hardware_store, jewelry_store, salon, bike_shop, pet_store, bakery, pharmacy, music_store, craft_shop, pizzeria, bookstore, dentist, grocery_store : 48880
Saved path: bank, craft_shop, gym, pizzeria, bookstore, dentist, grocery_store, clothing_store, tech_shop, noodle_house, toy_store, barber_shop, bakery, bike_shop, pharmacy : 42539
Saved path: pharmacy, party_store, bakery, pet_store, bike_shop, jewelry_store, hardware_store, toy_store, noodle_house, clothing_store, dentist, bookstore, pizzeria, craft_shop, music_store : 49786
Saved path: grocery_store, dentist, craft_shop, bank, gelateria, bakery, bike_shop, salon, jewelry_store, barber_shop, toy_store, noodle_house, burger_joint, bookstore, cafe : 39196
Saved path: florist, bakery, salon, jewelry_store, barber_shop, toy_store, noodle_house, tech_shop, grocery_store, cafe, burger_joint, bookstore, pizzeria, craft_shop, bank : 29585
Saved path: bank, pizzeria, gym, hardware_store, burger_joint, bookstore, dentist, grocery_store, toy_store, barber_shop, jewelry_store, bakery, gelateria, music_store, florist : 43142
Saved path: burger_joint, gym, pizzeria, craft_shop, bank, gelateria, pharmacy, party_store, bakery, bike_shop, jewelry_store, barber_shop, toy_store, clothing_store, grocery_store : 35768
Saved path: burger_joint, tech_shop, toy_store, clothing_store, grocery_store, dentist, cafe, bookstore, florist, gelateria, pharmacy, party_store, pet_store, bakery, gym : 45383
Saved path: toy_store, clothing_store, grocery_store, tech_shop, bookstore, burger_joint, hardware_store, gym, bank, florist, music_store, gelateria, bike_shop, bakery, barber_shop : 40922
Saved path: salon, pharmacy, music_store, bank, craft_shop, gym, noodle_house, tech_shop, clothing_store, toy_store, barber_shop, jewelry_store, bakery, pet_store, bike_shop : 46140
Saved path: music_store, gelateria, pharmacy, party_store, bakery, bike_shop, jewelry_store, barber_shop, noodle_house, clothing_store, grocery_store, bookstore, dentist, craft_shop, bank : 40935
Saved path: toy_store, barber_shop, jewelry_store, salon, bakery, pet_store, music_store, florist, bank, craft_shop, pizzeria, bookstore, cafe, dentist, clothing_store : 47980
Saved path: party_store, gelateria, florist, bank, gym, craft_shop, dentist, grocery_store, clothing_store, tech_shop, toy_store, barber_shop, jewelry_store, bike_shop, bakery : 40252
Saved path: salon, bakery, pet_store, jewelry_store, barber_shop, toy_store, clothing_store, dentist, cafe, burger_joint, gym, florist, music_store, gelateria, pharmacy : 50395
Saved path: bank, craft_shop, dentist, burger_joint, tech_shop, noodle_house, toy_store, barber_shop, pet_store, bakery, salon, party_store, pharmacy, gelateria, music_store : 46621
Saved path: hardware_store, barber_shop, bakery, bike_shop, party_store, pharmacy, gelateria, music_store, bank, craft_shop, burger_joint, cafe, grocery_store, clothing_store, toy_store : 38970
Saved path: pet_store, bakery, salon, music_store, gelateria, florist, craft_shop, pizzeria, cafe, grocery_store, clothing_store, tech_shop, toy_store, gym, hardware_store : 43597
Saved path: toy_store, tech_shop, burger_joint, bookstore, dentist, craft_shop, pizzeria, bank, gelateria, pharmacy, party_store, bakery, pet_store, jewelry_store, hardware_store : 45180
Saved path: toy_store, clothing_store, grocery_store, cafe, bookstore, pizzeria, bank, florist, music_store, pharmacy, party_store, bakery, jewelry_store, hardware_store, gym : 32721
Saved path: pet_store, bakery, jewelry_store, gelateria, music_store, florist, craft_shop, gym, toy_store, noodle_house, tech_shop, grocery_store, cafe, burger_joint, hardware_store : 45228
Saved path: burger_joint, bookstore, dentist, craft_shop, bank, music_store, party_store, bike_shop, pet_store, bakery, barber_shop, jewelry_store, hardware_store, toy_store, tech_shop : 51069
Saved path: burger_joint, gym, bank, music_store, gelateria, pharmacy, party_store, salon, bike_shop, bakery, jewelry_store, barber_shop, toy_store, tech_shop, dentist : 42254
Saved path: dentist, craft_shop, florist, gelateria, party_store, bike_shop, pet_store, hardware_store, burger_joint, noodle_house, toy_store, clothing_store, grocery_store, bookstore, cafe : 45785
Saved path: pizzeria, craft_shop, florist, gelateria, pharmacy, party_store, salon, bike_shop, jewelry_store, toy_store, clothing_store, grocery_store, tech_shop, burger_joint, bookstore : 32899
Saved path: pizzeria, bank, gelateria, music_store, pharmacy, salon, bakery, barber_shop, toy_store, tech_shop, clothing_store, dentist, cafe, burger_joint, bookstore : 39630
Saved path: bakery, hardware_store, gym, burger_joint, tech_shop, toy_store, grocery_store, cafe, dentist, craft_shop, pizzeria, bank, pharmacy, salon, bike_shop : 37289
